avg_degree,max_degree,std_degree,median_degree,avg_strength,max_strength,total_strength,std_strength,median_strength,density,avg_edge_weight,std_edge_weight,median_edge_weight,max_edge_weight,clustering_coef,transitivity,std_clustering,max_clustering,avg_betweenness,std_betweenness,max_betweenness,avg_eigenvector,std_eigenvector,avg_closeness,std_closeness,global_efficiency,local_efficiency,degree_assortativity,num_communities,modularity,avg_community_size,std_community_size,spectral_gap,algebraic_connectivity,avg_eigenvalue,max_eigenvalue,spectral_radius,trace,rich_club_coef,max_rich_club,max_k_core,avg_k_core,avg_shortest_path,small_world_sigma,degree_skewness,degree_kurtosis,strength_skewness,strength_kurtosis,network_heterogeneity,strength_degree_correlation,avg_neighbor_degree,URSI
22.857142857142858,52,9.207583387443998,22.5,20146.52857142857,84766.5,1410257.0,17256.15087147721,14558.75,0.33126293995859213,881.410625,1342.5282154202976,281.25,9987.0,0.03772629064834913,0.6148731237471275,0.01540271542710478,0.08617944169073118,0.05475683026833922,0.0717690463979304,0.3034811025859619,0.08180327639685211,0.08714320545202882,0.10811102163971828,0.026442785445993024,0.6533471359558339,0.845965412761973,-0.03142662346264769,4,0.42743951457660745,17.5,6.5383484153110105,1209.6924509685919,1209.6924509685919,20438.50724637681,92460.80964332567,37775.713973825244,0.0,0.6951034357912111,1.0,15,14.142857142857142,10.325465838509317,0.003653713182377412,0.9502687185515912,1.520482974144385,1.8198235563607914,3.7687644182230366,0.4028317732006749,0.8934931078422422,26.466008440581884,M87184910
27.714285714285715,58,11.954847023150851,25.0,28500.428571428572,128613.0,1995030.0,25029.464613771517,23532.0,0.40165631469979296,1028.3659793814434,1608.3092164278366,337.75,12581.0,0.034726946374918494,0.6410480349344978,0.01601187850662448,0.08940311723342105,0.059473862008571556,0.08769397900007377,0.39228575488166295,0.07734637656262122,0.09112218345906493,0.09930173107230209,0.028143857523900154,0.6957902001380272,0.8530305354749714,-0.02841593360257887,4,0.38927108437719765,17.5,6.18465843842649,558.4009223119697,558.4009223119697,28913.478260869568,136093.55986879952,56461.36051412475,0.0,0.7495557316883439,1.0,21,17.614285714285714,11.746376811594203,0.002956396421800587,0.62072673602126,0.0890484971771861,1.5751595859764778,2.9037533789920618,0.43136045959822655,0.8861933352396231,32.51958813376913,M87114047
27.6,57,12.537258757115016,28.5,29598.714285714286,157884.0,2071910.0,35656.845386923094,15961.0,0.4,1072.4171842650103,1941.6183068400067,345.5,16206.5,0.02696961711143203,0.6626598711414559,0.015142014019443458,0.07305109745015045,0.044240652782852274,0.07423809719441642,0.3338306337027565,0.06678364643324979,0.09912446143507148,0.0796587381970816,0.0247621579225718,0.6917184265010373,0.8529840349405713,0.042051648951788735,5,0.2627552108245563,14.0,7.563068160475615,549.6518959360432,549.6518959360432,30027.681159420288,169236.9319129758,82010.80381071131,0.0,0.7508584475769938,1.0,22,18.014285714285716,15.081573498964802,0.0017882495558757992,0.3069763684688012,-0.5425186746801094,1.9092633855414594,2.8673246795512455,0.454248505692573,0.8281465015147708,32.36799975488709,M87186642
27.0,60,11.595565654902,26.0,38676.57142857143,170195.0,2707360.0,37660.108855703926,26086.5,0.391304347826087,1432.4656084656085,2197.557745088196,570.5,15035.0,0.04289615654393633,0.6590039622899303,0.021241597183954047,0.09632141286903292,0.059577265688884246,0.0906063494915593,0.4270105143506677,0.07652616475506115,0.09181209285053644,0.08991951064347806,0.029635561634062748,0.6894409937888211,0.8630519547038704,0.01255507731549168,3,0.33219747170021724,23.333333333333332,4.0276819911981905,868.2763916604612,868.2763916604612,39237.10144927536,183309.26034824652,82730.39510688896,0.0,0.7216268243334478,1.0,21,18.2,13.335196687370601,0.0032167621932837408,0.4168321157193885,0.08037871195166613,1.5613775284512075,2.299075011452512,0.429465394626,0.8716118607633109,31.46460974518959,M87192995
26.142857142857142,53,11.157682445338745,24.5,34621.04285714286,173283.5,2423473.0,36000.372027119665,25556.25,0.37888198757763975,1324.3021857923497,2089.6081967825444,468.5,15057.5,0.03808401719837612,0.6376493805503782,0.018880401410472814,0.08894156660738609,0.06037307676693868,0.08998290681354808,0.43991190679170217,0.07389640046205836,0.09394166426280398,0.07613468572825557,0.021152595462944,0.680331262939961,0.8533631665310633,0.012586614060766752,5,0.3200407884509454,14.0,4.8166378315169185,1091.5465355913195,1091.5465355913195,35122.79710144927,183592.87410716468,79290.3621633116,0.0,0.7197550535067643,1.0,19,16.67142857142857,15.691097308488613,0.002427109873174601,0.4659561839342452,-0.29003415815782585,1.906105076812595,3.507105286748942,0.42679659626978805,0.8700863082351232,30.556459513440053,M87134068
23.542857142857144,51,9.753659700390434,22.0,27798.0,118862.0,1945860.0,27890.615875492706,17606.25,0.3412008281573499,1180.740291262136,1797.7588120393023,361.75,13112.5,0.03728796496010736,0.6145172335083314,0.020146332184475937,0.10031619770517132,0.05786836473719923,0.09211965173922844,0.5026336621605164,0.07106142970111398,0.09610404515184533,0.06525646636829374,0.02190757988578362,0.6571428571428604,0.8428453481721472,0.037917146506774385,4,0.37402304840330824,17.5,5.123475382979799,538.604167422458,538.604167422458,28200.86956521739,128341.7408350132,64611.47024306678,0.0,0.6982112159339681,1.0,16,14.557142857142857,18.52919254658385,0.002012390171150873,0.5619971852984884,0.32320832127206245,1.5189895116571004,1.5295051809989637,0.41429379795347715,0.8784532229628638,27.189918472929648,M87199297
28.514285714285716,56,11.211910576503463,26.5,30238.257142857143,121412.5,2116678.0,28297.9291774836,18838.5,0.4132505175983437,1060.4599198396793,1711.8174200702906,356.75,12077.0,0.03831121814381532,0.6697950343701937,0.017514342195763456,0.08556221589017621,0.05395587220395404,0.07897016095776663,0.3153239556692242,0.07511073406696853,0.092973608694271,0.07529414170556878,0.02366562197350592,0.70041407867495,0.8631219779814779,0.008851373858621234,6,0.35795741836235234,11.666666666666666,5.21749194749951,1826.5000021918336,1826.5000021918336,30676.492753623188,129863.74813188448,64257.28122945968,0.0,0.7256968149938929,1.0,22,18.84285714285714,17.254451345755694,0.0022203672186446683,0.479328864839096,-0.01843403751302297,1.459529668502975,1.2463922383013237,0.39320327673108335,0.8522045886075944,32.6168905952396,M87136832
26.885714285714286,53,11.133659207418681,25.0,37041.57142857143,169139.0,2592910.0,37392.74424731218,23760.0,0.389648033126294,1377.741764080765,2228.0800970718647,411.5,16298.0,0.03569420595935191,0.6479422936195421,0.021445457688179122,0.10495714397955037,0.05287317825680996,0.09338875300245927,0.4719380505825519,0.07054527972080991,0.0964835623037778,0.09190241706425235,0.028326287248000643,0.685990338164254,0.854898383665414,0.03741062485477074,3,0.34259115758681097,23.333333333333332,2.494438257849294,1278.7286578018156,1278.7286578018156,37578.40579710145,179052.15313454537,86521.73548091768,0.0,0.7296076357240795,1.0,20,17.385714285714286,13.770600414078675,0.0025920587981667926,0.39888227564270357,-0.3421597214451788,1.7744860087744667,2.5478974052486283,0.41411059751291585,0.8271218136286161,31.09013499509982,M87190745
26.428571428571427,58,11.280288026428389,24.5,35750.34285714286,160447.0,2502524.0,34374.957254263594,23257.0,0.3830227743271222,1352.7156756756756,2117.9126830947807,438.0,15921.5,0.035655984094789844,0.6421447721179625,0.0180183281082588,0.07978495301434194,0.053837129054520365,0.08305227943648277,0.4460002841716396,0.07233530806879147,0.09514892270702449,0.08507989066000647,0.0243430887868222,0.6848861283643914,0.8589166215790033,-0.008305392554054596,5,0.35695081271508083,14.0,8.294576541331088,434.0195690906263,434.0195690906263,36268.463768115944,170355.00076212536,79051.49054034124,0.0,0.7446245774876861,1.0,19,16.814285714285713,13.234368530020705,0.00269419610115195,0.5518623878375519,0.36412022309838754,1.536904039731749,2.0454440235169757,0.42682170910810124,0.8605530935774125,30.865491947663674,M87151146
29.914285714285715,60,12.111084482693478,28.0,33182.87142857143,143032.0,2322801.0,31925.056244461663,22325.5,0.4335403726708075,1109.2650429799428,1887.1561253263608,307.5,14282.5,0.03273933215439023,0.6872369870364617,0.014879258134264231,0.06594522376228366,0.04669721511793123,0.0672952731695647,0.36215442698818645,0.07338671156754792,0.09434036702820177,0.08460208602992286,0.02616674133728463,0.7107660455486553,0.8752811718229849,-0.010194325747039825,4,0.361539038658881,17.5,9.313968005098578,1149.2385138349448,1149.2385138349448,33663.782608695656,152798.48501333984,72584.15133683945,0.0,0.7462445484071404,1.0,23,20.02857142857143,14.24824016563147,0.0022977807626629976,0.3153689800907761,-0.0424146062725792,1.5959721858953455,1.9320715187879642,0.40485955768316306,0.8436529991516444,34.465205149492675,M87160332
